JPIhUaONiLU,The Weeknd - Often (NSFW),384228102,,"Published on Aug 21, 2014",Music,yzTuBuRdAyA,"['qFLhGq0060w', '3_g2un5M350', 'QtPzlGV_Tps', 'JZjAg6fK-BQ', 'COz9lDCFHjw', 'ZGDGdRIxvd0', 'TUj0otkJEBo', 'uuZE_IRwLNI', 'O1OTWCd40bc', 'UI9WCl4Cd8E', '34Na4j8AVgA', 'XhTHyIgQ_U', '1a0oJ0O5BsY', 'diW6jXhLE0E', 'M4ZoCHID9GI', 'K_9tX4eHztY', 'KEI4qSrkPAs']"
JuWl6NX915M,Offset - North Star (Audio) ft. CeeLo Green,911356,,"Published on Feb 28, 2019",Music,Xq-S6bxx5CA,"['DmWWqogr_r8', 'TatmBrl8Y28', 'r4ubocLUBiw', 'CJOZc02VwJM', 'e8CLsYzE5wk', 'qgvI2xenXtY', 'EIEJW-E4k_8', 'BSSp5y5xny4', 'oBOmHWo14Xk', 'iefUBGW4oXI', '2LegcNVM_nM', '5i_sI84HkU', 'oOni4BMeMp0', 'PDT7Z1pJpxM', 'nCglrp951YI', 'mt2zvsvkKKo']"
lp-EO5I60KA,Ed Sheeran - Thinking Out Loud [Official Video],2828020600,,"Published on Oct 7, 2014",Music,uuZE_IRwLNI,"['2Vv-BfVoq4g', 'R21EU8SKUM0', '52nfjRzIaj8', 'BVGlBWQzuc', 'nCkpzqqog4k', 'JPJjwHAIny4', 'OpQFFLBMEPI', 'fQWhenQgXo8', 'qFLhGq0060w', '09R8_2nJtjg', 'bo_efYhYU2A', '450p7goxZqg', 'JGwWNGJdvx8', 'RBumgq5yVrA', 'nSDgHBxUbVQ', 'LQl3WQQoQ0', 'eiDiKwbGfIY', 'e-ORhEE9VVg']"
aJOTlE1K90k,Maroon 5 - Girls Like You ft. Cardi B,2392952616,,"Published on May 30, 2018",Music,09R8_2nJtjg,"['ZMK42pj7830', 'PT2_F-1esPk', 'euCqAq6BRa4', 'BVGlBWQzuc', 'EM2kOrrNJI', 'bo_efYhYU2A', 'Pkh8UtuejGw', 'Ds8K4zckMHg', 'kJQP7kiw5Fk', '3AtDnEC4zak', 'qFLhGq0060w', 'JGwWNGJdvx8', 'lp-EO5I60KA', '5Wiio4KoGe8', '2Vv-BfVoq4g', 'uuZE_IRwLNI', 'ZbZSe6N_BXs']"
7wtfhZwyrcc,Imagine Dragons - Believer,1200567249,,"Published on Mar 7, 2017",Music,0I647GU3Jsc,"['gOsM-DYAEhY', 'JGwWNGJdvx8', 'fKopy74weus', 'T_nvWreIhg', 'UprcpdwuwCg', 'BVGlBWQzuc', 'L3wKzyIN1yk', 'Kt-tLuszKBA', 'fQ-BPdkoSMw', 'pXRviuL6vMY', '1nv9br7P7g0', 'ktvTqknDobU', 'I-QfPUz1es8', 'lp-EO5I60KA', 'mWRsgZuwf_8', '09R8_2nJtjg', 'V5M2WZiAy6k']"
E1ZVSFfCk9g,,,,,,,[]
XaCrQL_8eMY,Lizzo - Juice (Official Video),39083941,,"Premiered Jan 4, 2019",Music,P00HMxdsVZI,"['Srq1FqFPwj0', 'DFiLdByWIDY', 'OpNJTr7q1LM', 'PmYypVozQb4', 'bhRNpuvjvXo', '4vaN01VLYSQ', 'JR49dyo-y0E', 'E2Ira-Cwxo', 'Dkk9gvTmCXY', 'HQliEKPg1Qk', 'YIALlhlyqO4', 'GRzz0oqgUE', 'Q4-jOuHO-z4', 'A9hcJgtnm6Q', 'SmbmeOgWsqE', '9SRxBTtspYM', 'iQJ7b_xfF2s']"
dzmlBQmieOo,"U.O.E.N.O. - Future, Wiz Khalifa, A$AP Rocky, Rick Ross, 2 Chainz, Rocko",21909616,,"Published on Apr 28, 2013",Music,Q7GX9PRvf_M,"['etfIdtm-OC8', '35adpxPiNlU', 'TEc_i-HTJc', 'XNpGNykVZ6U', 'OGtlq-cvIS4', '_RXIH8WZzQU', 'isU7n-XNSbA', 'o3xJRIuc6o', 'nU4OIAYwo5g', 'E58qLXBfLrs', '-HmtzK0VDio', 'rHojbi6I_RY', 'J7F39zQKGaA', 's0U578ReOU8', 'KY44zvhWhp4', 's8QSTerhk8E', 'NttlPwNKd_M']"
-thh5_bpGGY,Lil Tecca feat. Juice WRLD - Ransom (Official Audio),15212177,,"Published on Aug 14, 2019",Music,kDJhBSmji6Y,"['jyaNXb7viSk', 'oOni4BMeMp0', '9S3c-MQq2I0', 'iYJoahPxhR8', '9mahKFNuHqM', 'zYbExfVIY', 'X21M7w6IkoM', 'fLICuTGQMYA', 'LlU4FuIJT2k', 'THcVOf1kNh0', 'uRVusUSNd2E', '9gHwgVRRCWg', 'WILNIXZr2oc', 'RRl_C73vFtQ', 'UZwi9SHgzGY', '40nJYTQXUg4', 'WXSfXcLeOps']"
43gm3CJePn0,Joyner Lucas - I'm Not Racist,130662130,,"Published on Nov 28, 2017",Music,mvSItvjFE1c,"['eQkSArQxYJg', 'Lhh6yT8cwlA', 'yvHYWD29ZNY', '6VuuTeZq2uM', 'PGNIAtv40E', '_WrMzFlLk7Q', 'nbqguu8NsM4', 'xzHJ2aZR6e4', 'LlU4FuIJT2k', 'ZFy7RdZWwj8', 'VYOjWnS4cMY', 'H4iJp7LZCjE', 'KV2ssT8lzj8', 'I7_ofdl9Wfs', '1wYNFfgrXTI', '2eUDm2_ZSwc', 'WILNIXZr2oc', 'mGdDlQz9WEo', '8CdcCD5V-d8']"
CzgjglZqS3Y,Lil Dicky Freestyle on Sway In The Morning | SWAY’S UNIVERSE,9374884,,"Published on Jun 26, 2019",Entertainment,BKxgfLImycw,"['MBnj8GROPHM', 'LAOoF2gyQaA', 'yvHYWD29ZNY', 'EWWtS8JoLFs', 'prmQgSpV3fA', 'RPfkSu6rY3A', '-Lg7p1Z1eo', 'AHwZBYCwxPY', '5_lzJt8MDTI', 'eQkSArQxYJg', '5cYIlZt_y7g', 'zkXpb20b-NQ', '6_ZT63RPqWw', '9R1IlUSTm2g', '1RZkIPlUosE', 'PGNIAtv40E', 'qsMxUp82YeA', 'LlU4FuIJT2k', 'YJgVPGHrGd8']"
2L5kE1-NOVc,"Lil Nas X, Billy Ray Cyrus - Old Town Road (Remix) (Lyrics)",36009244,,"Published on Apr 5, 2019",Music,2Ov5jzm3j8,"['3Wf29RiKp70', '4zAThXFOy2c', '9CHnHH-kUQ8', 'kJQP7kiw5Fk', 'bi70fR-r8pc', '_ae5Ap77b7k', 'BVGlBWQzuc', 'VzBCoeQiHPE', '7wtfhZwyrcc', 'u2n7VVGv_c', 'ykMHDKB0-1o', 'DT4kQlM5xuE', 'Dkk9gvTmCXY', 'ruqhM2Axnc', 'Kt-tLuszKBA', 'ApXoWvfEYVU', 'Y1QZOprK7PQ']"
s8QSTerhk8E,"Yella Beezy - ""That's On Me"" Remix (Official Music Video)",129641733,,"Published on Oct 26, 2018",Music,xbMSJ2cA34U,"['ja-BwT0JsFQ', '35adpxPiNlU', '0w3XwPVxcsw', 'etfIdtm-OC8', 'iX9ICUr1yEw', 'J8gcGyYxDbo', 'l_lblj8Cq0o', 'xfdG6vwIGGU', 'MBiQVjt7Rjc', 'OadgJwkPkVg', 'LcE4lkjd7Pk', 'WILNIXZr2oc', '-KKbdErJkiY', 'LOYAomlRbxI', '4BijeKQ1MxA', 'B-8c9CJZ9sU', 'WLFhpn3g6NI']"
LAOoF2gyQaA,The Harshest Burns from the Roast of Justin Bieber,11104629,,"Published on Aug 25, 2019",Comedy,K83zdXu2xrw,"['ujX6-6gsoJU', 'LwoFJPzVlQ', 'g7PoQ7HLaq8', 'ZX5MHNvjw7o', 'YLuZjpxmsZQ', 'TStGLC-pphs', 'xlonY2l3V9c', 'QwJDdlubqq0', '08ITsgiL6v8', '1_tZFYN7080', 'LPluC449j00', 'lt65g6I1d0o', '2oMyyuxBxHM', 'SvyAEqQtC7Q', 'io6wi8DVZ3o', 'BLB2Mrvh44A', '3pGQlIMliwI', '4pF5ClsvP_0']"
R9RtTGzs5EE,Lil Tjay - F.N (Official Video),21789834,,"Premiered Aug 22, 2019",Music,rgV4KRVUnN4,"['BOonRWkE8Zc', 'CJOZc02VwJM', 'DmWWqogr_r8', 'zYbExfVIY', '13SY6lqu6U', 'Pgd_Tgi-pbQ', 'WILNIXZr2oc', 'jd-VdQNRUHs', 'WotrzyK5GA', 'F4oGd60G--Q', 'eQkSArQxYJg', 'CakpXm61S2U', '6L_k74BOLag', '0GbwYFqN1iE', 'LT9fj89qKdU', '6VYMM7_RcHg', 'pwBFOuCrdr4']"
Y-fqWMaXb8A,"Tyga - Girls Have Fun (Official Video) ft. Rich The Kid, G-Eazy",108944474,,"Published on Feb 8, 2019",Music,LjxulQ1bEWg,"['5ju4JoN3ZKc', 'ScdQQfAjFTk', '0dAXyrDDQ58', '3WxQgvuT6ZI', 'DTBOf1LUxak', 'b-J95fYuVz4', 'YM-87a858C4', 'NeRTxPPaa8A', '6OLNQiYbGLQ', 'YyWru2XOiK0', 'JXRN_LkCa_o', 'FjcTGaEYj5Y', 'fyaI4-5849w', 'oQa8Rv-Vq-Y', 'GTexe8c0eqw', 'S1gp0m4B5p8', 'p578E7tC9EA', 'XhTHyIgQ_U']"
n3WqtDarwCQ,On The Road,2570570,,"Published on Sep 5, 2019",,iYJoahPxhR8,"['5CQhtD3TZQU', 'Htv2XMZlKs', 'CmTRAr2XhaE', '4Ukh9aQBzWc', 'qhJkR-u7rc0', 'ul-9U681Y2c', 'H-IHMQZkFVQ', 'THcVOf1kNh0', 'eXLPdJR-9oE', 'z9VMaLxg9Ok', '4EQkYVtE-28', 'SluVce98kyA', 'JdttvuGdlvs', 'qT_y5Yc8jSA', 'K_Or9Nbbvpo', 'Tvj0k3ligI']"
eDuRoPIOBjE,"Drake, Kanye West, Lil Wayne, Eminem - Forever (Explicit Version)",251545037,,"Published on Nov 25, 2009",Music,KV2ssT8lzj8,"['mqpwDJpI3Rc', '35adpxPiNlU', 'YxG5mDItkGU', 'Z09lYqdxqzo', 'E58qLXBfLrs', 'j5-yKhDd64s', 'jW9j_3fyXiw', 'FJt7gNi3Nr4', 'uuZE_IRwLNI', 'HAfFfqiYLp0', 'yvHYWD29ZNY', 'koVHN6eO4Xg', 'TRLSQDCkcaA', 'XbGs_qK2PQA', 'KY44zvhWhp4', 'VA770wpLX-Q', '7Dqgr0wNyPo']"
DApzVVyNMRI,"Quality Control, Layton Greene, Lil Baby - Leave Em Alone ft. City Girls, PnB Rock",16898897,,"Premiered Jul 15, 2019",Music,iX9ICUr1yEw,"['pIM0vn8VOg8', 'i_vMte-NHkY', '3aHdZfJckg', '5REdRJtBwos', 'HNW5_q08gkA', 'F_VsAvS1kuo', 'rbHIDVVTSNA', 'zYbExfVIY', '7Nbv3reNErw', 'x5c2iRHlAHA', 'PU-G8vBLLIE', 'P00HMxdsVZI', '5x-d3pabd5o', '0GbwYFqN1iE', 'iLGviInBYGI', 'pwBFOuCrdr4']"
THcVOf1kNh0,Lil Baby x Gunna - Drip Too Hard (Official Audio),211779312,,"Published on Sep 13, 2018",Music,sFIXA0zALWU,"['9mahKFNuHqM', '4i3KIBB2FLQ', 'Bu5DMJ8LJnk', 'zYbExfVIY', 'Gbr4igAvbgE', 'p1DP9BSIL-g', '9hJ8lLNWrM4', 'rajEOWsPhhY', 'oLsSEfnxCSg', 'KqGycFzYYAg', 'ZMnNi2gbdi4', 'oOni4BMeMp0', 'fyyn-dFALfI', 'CxnaPa8ohmM', 'e5cKwku2Yro', 'yCPCqbwfe58', 'bv9nQk7eF8A']"
_dw-Q6seOOk,Cameron Grey - Never Bout Us VR,490780,,"Published on Jun 18, 2016",Music,LjxulQ1bEWg,"['u2n7VVGv_c', 'BVGlBWQzuc', 'yyDUC1LUXSU', 'XhTHyIgQ_U', '6ONRf7h3Mdk', 'l_lblj8Cq0o', 'Kp7eSUU9oy8', 'JR49dyo-y0E', 'WILNIXZr2oc', 'CxnaPa8ohmM', '7wtfhZwyrcc', 'mt2zvsvkKKo', 'E5ONTXHS2mM', '_Yhyp-_hX2s', 'UYwF-jdcVjY', 'CTFtOOh47oo', 'P00HMxdsVZI']"
S5n9emOr7SQ,Ed Sheeran - Cross Me (feat. Chance The Rapper & PnB Rock) [Official Video],28223930,,"Published on Jun 21, 2019",Music,mj0XInqZMHY,"['Ko4x2gjJPw', 'BVGlBWQzuc', 'ZMK42pj7830', 'rUc4CcREDYg', 'ZAfAud_M_mg', 'rbHIDVVTSNA', 'y83x7MgzWOA', 'Pkh8UtuejGw', 'OWKzRngush4', '3Wf29RiKp70', 'CnAmeh0-E-U', 'JR49dyo-y0E', 'bo_efYhYU2A', 'CfkxLRuSteI', 'E2Ira-Cwxo', 'lp-EO5I60KA', 'ZX3B953Rc0I']"
w5GrxfjuTTI,Post Malone - Hollywood's Bleeding (Audio),6836271,,"Published on Sep 9, 2019",Music,I_QpDE-Uco0,"['XhTHyIgQ_U', '-kQVnqVwz_A', 'E1ZVSFfCk9g', 'n3WqtDarwCQ', 'qT_y5Yc8jSA', 'eXLPdJR-9oE', 'fVyMS4PMvCg', 'UYwF-jdcVjY', 's1XbPXdgEEA', '4EQkYVtE-28', 'iYJoahPxhR8', 'szyKv63JB3s', 'gqthPT8vK7o', 'Wq6EeYFiAZU', 'LYa_ReqRlcs', 'JdttvuGdlvs']"
iYJoahPxhR8,Die For Me,3370097,,"Published on Sep 5, 2019",,n3WqtDarwCQ,"['Tvj0k3ligI', 'E1ZVSFfCk9g', '5CQhtD3TZQU', 'I_QpDE-Uco0', 'rbHIDVVTSNA', 'z9VMaLxg9Ok', 'H-IHMQZkFVQ', 'eXLPdJR-9oE', 'oOni4BMeMp0', '2mg11Cy7XwE', 'UYwF-jdcVjY', 'Lz1gqyy9L0g', 'CmTRAr2XhaE', '-kQVnqVwz_A', 'fVyMS4PMvCg', '5GrxfjuTTI']"
vPGNIAtv40E,Best White Rapper Freestyle? (Lil Dicky/Mac Miller/Eminem/G-Eazy/MGK/Logic),1559428,,"Published on Jun 1, 2019",Music,1T0C6auMQBU,"['yvHYWD29ZNY', 'nkoiALji7-Q', '8Lvrikv6oPs', 'Ail9Gr3pJ78', '649OZLQQekw', 'zjnmKSvQpb8', 'Zr55KL9mTE8', 'LDvJixW0tFo', 'RPfkSu6rY3A', 'US7dOKDdKVo', 'Wpf3pA5hrdo', 'ITsekUaw6N4', 'Ced7FM_ap_4', 'LAOoF2gyQaA', 'CzgjglZqS3Y', 'EWWtS8JoLFs', 'eQkSArQxYJg']"
YVkUvmDQ3HY,Eminem - Without Me (Official Video),820800600,,"Published on Jun 16, 2009",Music,eJO5HU_7_1w,"['OUeaAOIAbXs', '8EbVcArcxn4', 'fPO76Jlnz6c', '9dcVOmEQzKA', '1V_xRb0x9aw', 'QfOb_KDKjHU', 'uelHwf8o7_U', '_Yhyp-_hX2s', 'gOMhN-hfMtY', 'KV2ssT8lzj8', 'j5-yKhDd64s', 'XbGs_qK2PQA', '_CL6n0FJZpk', 'D4hAVemuQXY', '1wYNFfgrXTI', '8CdcCD5V-d8', 'EHkozMIXZ8w', 'nWAGLkyxQG0']"
eLgxYjZEflI,Lil Nas X - C7osure (You Like) (Official Audio),7236821,,"Published on Jun 20, 2019",Music,qdkBfX6OiqU,"['-kQVnqVwz_A', 'qBWhc4qbsjo', 'r7Rn4ryE_w8', 'C8CH0Z3L54', 'xk9EuEwMKcM', 'EZE62LpaqHg', '5nL2ThdeacI', '3NQXAYMNt_c', 'uXyxFMbqKYA', 'ykMHDKB0-1o', 'rnO-MflYxCw', 'o0KA7TIifVA', 'qwzQPh7dW_4', 'F1B9Fk_SgI0', '_mR-dt_c3g', 'x3bfa3DZ8JM', 'ApXoWvfEYVU']"
y2cFkVfVf2Y,"YG - Go Loko ft. Tyga, Jon Z",95941402,,"Premiered May 3, 2019",Music,LjxulQ1bEWg,"['6OLNQiYbGLQ', 's8QSTerhk8E', '_dw-Q6seOOk', '0dAXyrDDQ58', 'l_lblj8Cq0o', 'R0ykLlhg0AQ', 'svIGYG23HLo', 'zNl00mOSnJI', '9hJ8lLNWrM4', 'YOvNmghHg7I', 'Ol3eGjVipk4', 'OSUxrSe5GbI', 'Y-fqWMaXb8A', 'MBiQVjt7Rjc', 'mt2zvsvkKKo', 'DTBOf1LUxak', 'CTFtOOh47oo']"
hwR_1EP18eo,Kendrick Lamar - Money Trees ft. Jay Rock (Music Video full HD),15209837,,"Published on Jan 5, 2013",Music,BQqEMLOOMCo,"['O7ZbM7ak8uw', '1qNze5gk4Zo', 'GF8aaTu2kg0', 'KVPI5XF1lKU', 'rHojbi6I_RY', 'dNE3-P8HjSU', 'eRaFMlZ1YHA', 'o3xJRIuc6o', 'rc-Vqcud32I', 'U3p6mz-uxU', 'l9bsJ7oGokg', 'DDau48PysuU', 'b2AcxL88DoI', 'SsKT0s5J8ko', 'UgGZJxI-fFA', '7AjD7nKiUQ4', 'KnnYiW5dnhQ']"
ibvxfN7G6Gs,"Dreamville - Down Bad ft. JID, Bas, J. Cole, EARTHGANG & Young Nudy (Official Audio)",7075418,,"Published on Jun 12, 2019",Music,Zn8ohtUY44g,"['-p9Gy4hkwhY', 'X5Z5UOLP7js', 'LR6ybr-BQYY', 'FzpJl-i7ZRg', '1g_ExUxgeyk', 'qngQ-mKN5XM', 'OA8aw07dpg0', '9-9mZLh5XU8', 'pwBFOuCrdr4', '_RXIH8WZzQU', 'By-se3PjbRk', 'k-VcA7C6meg', 'JFOiJ5ZvQlE', 'k_TbOH8iE4U', 'OKhT_6XtD7I', 'UAUX-Yhdy0k', 'ANzgMYgoJsA']"
Qf06109Zivo,Ari Lennox - BMO (Official Music Video),2816708,,"Premiered Aug 6, 2019",Music,FFuZ2avoYmw,"['iX9ICUr1yEw', 'jkz-Vshuevw', 'QsZUVMwEls', 'YC8Ih2ZF3xI', '3aHdZfJckg', 'EYgd8IACvBU', 'oOni4BMeMp0', 'YIALlhlyqO4', 'mzs7lmETE90', 'l7utL5OFl8I', 'BQqEMLOOMCo', 'I5V8FGXxls', 'uOYj7WfJQD8', 'DE81yGg7vls', 'nxCdnurAHCM', 'u_C4onVrr8U']"
5XK4v2fgMPU,KYLE - iSpy feat. Lil Yachty [Official Music Video],333580727,,"Published on Apr 7, 2017",Music,EyBooxCkF3A,"['eeI1G46q0o', 'SC4xMk98Pdc', '3j8ecF8Wt4E', 'N2Y2vQ-1m7M', 'KI9e5T8X4DQ', 'JwKKKd2ZYE', 'Qgjq0mCdE', 'ApXoWvfEYVU', 'xpVfcZ0ZcFM', 'Zla1ttZHaw', 'S-sJp1FfG7Q', 'CxnaPa8ohmM', 'IPfJnp1guPc', '43gm3CJePn0', 'VYOjWnS4cMY', 'K44j-sb1SRY', 'VQhjbCxOxdo']"
nceqQyqIa5o,Lil Mosey - Noticed (Dir. by @_ColeBennett_),142865573,,"Published on Jul 20, 2018",Entertainment,VTd5kQhtih8,"['DlFmfxACvig', 'f_GnbUnqJvQ', 'zYbExfVIY', 'yeu3Dv4tMck', 'WILNIXZr2oc', 'XhTHyIgQ_U', 'oOni4BMeMp0', 'CJOZc02VwJM', 'HShOMLxQ1Ww', 'GPVoSf7bWkE', 'YFSwJuJqekw', 'r82wSBZeeQ', '05O673tT4mA', 'qN6aWdAR1k8', 'JF8xgg7APuk', 'ba7mB8oueCY', '4eS5o3beHko']"
bXcSLI58-h8,Lil Nas X - Panini (Official Video),92939705,,"Premiered Sep 5, 2019",Music,XhTHyIgQ_U,"['r7qovpFAGrQ', 'i4D2FKc9Ys0', 'E2Ira-Cwxo', 'oOni4BMeMp0', 'LYa_ReqRlcs', 'u2n7VVGv_c', 'P00HMxdsVZI', 'kx0Z0B8Xox0', 'lwk5OUII9Vc', 'Dkk9gvTmCXY', 'LlU4FuIJT2k', 'mt2zvsvkKKo', 'rrvFv6j3-sM', 'NyOGIsds2C4', '2Ov5jzm3j8', 'WILNIXZr2oc', 'ba7mB8oueCY']"
rbHIDVVTSNA,Khalid - Right Back ft. A Boogie Wit Da Hoodie,43571991,,"Published on Aug 2, 2019",Music,XhTHyIgQ_U,"['5hqK-A0UxKw', 'E2Ira-Cwxo', '2e9diL0xTN4', 'i_vMte-NHkY', 'IKDxdxwOaJE', 'ue5oHmUGiMM', 'uOYj7WfJQD8', 'HNW5_q08gkA', 'oOni4BMeMp0', 'iX9ICUr1yEw', '_dw-Q6seOOk', 'I_QpDE-Uco0', 'CTFtOOh47oo', 'U2o1h1f_eb0', 'x3bfa3DZ8JM', '6L_k74BOLag', 'mj0XInqZMHY']"
AOgBg2up7Jg,Lil Dicky - Russell Westbrook On a Farm,21092922,,"Published on Nov 13, 2013",Music,fGlEen-WAtw,"['SsKT0s5J8ko', 'qsMxUp82YeA', 'TErySTMbFlk', 'okF5gOTX9uM', 'nbqguu8NsM4', 'MAzWc_9wOI8', 'QrR_gm6RqCo', '1-buh95_zRU', '_fVPtBy2ssM', 'VAwWdK7b2zE', '_rs52auqcmE', 'f27yPMdTVh8', 'CzgjglZqS3Y', '8XYJdyGvUFA', 'LlU4FuIJT2k', '1RZkIPlUosE', 'ZFy7RdZWwj8']"
mj0XInqZMHY,Ed Sheeran - Beautiful People (feat. Khalid) [Official Video],109379113,,"Published on Jun 28, 2019",Music,N_qFfQ3xHCw,"['mjiTP4D_7wU', 'ZMK42pj7830', 'E2Ira-Cwxo', 'bo_efYhYU2A', 'QV4cn8pScdk', 'PmYypVozQb4', 'BVGlBWQzuc', 'Wv2rLZmbPMA', 'XhTHyIgQ_U', 'JR49dyo-y0E', 'Pkh8UtuejGw', 'Ko4x2gjJPw', 'CnAmeh0-E-U', 'kBNt8hYvn8A', '74yb9E3WY1I', 'S5n9emOr7SQ', 'I-QfPUz1es8']"
1RZkIPlUosE,Lil Dicky Steps Up to the Mic for an Exclusive Sway In The Morning Freestyle | Sway's Universe,21110241,,"Published on Jun 7, 2015",Entertainment,CzgjglZqS3Y,"['BKxgfLImycw', '5cYIlZt_y7g', 'EWWtS8JoLFs', '5_lzJt8MDTI', 'RPfkSu6rY3A', 'yvHYWD29ZNY', '-Lg7p1Z1eo', '1T0C6auMQBU', 'XAu1WVtD1Xc', 'LlU4FuIJT2k', 'prmQgSpV3fA', 'fGlEen-WAtw', '7z-v5SPssAA', '8IvOuclvzVU', 'qsMxUp82YeA', 'PGNIAtv40E', '6_ZT63RPqWw', 'OSwi-PkbSIo', '4S1vFLr2Dc']"
nbqguu8NsM4,Hopsin - ILL Mind of Hopsin 8,76526239,,"Published on Mar 8, 2016",Денис Медведков,RVOOwFNp5U,"['1g_ExUxgeyk', 'C3-skAbrO2g', 'xaWHXwE0-M', 'QBsA2ETp7JA', 'AOgBg2up7Jg', 'RpECHANQESg', 'yvHYWD29ZNY', 'ypVUjBGVoGQ', 'ZN0ykfJeo9A', 'lb-HWpDDx0', 'UW2QoShtHgE', 'k_O3yhLbMA', '1AeQjMZiYoE', '4kkzsRJObE', 'eM9b5C26hvs', 'LlU4FuIJT2k', 'YZ2yDo8NTbY', '_rs52auqcmE']"
-z6tnA8DfG8,Blueface - Daddy ft. Rich The Kid,41361202,,"Published on Jun 20, 2019",Music,WILNIXZr2oc,"['6OLNQiYbGLQ', 'mtCrvCad3E', 'F4oGd60G--Q', 'pwBFOuCrdr4', 'mt2zvsvkKKo', 'F_VsAvS1kuo', 'WahAZb-Dkyo', '2KDlDuS6r6I', '9L-pHRITk0g', 'EyBooxCkF3A', 'p_M1UoraeFw', '6L_k74BOLag', 'PDT7Z1pJpxM', 'R9RtTGzs5EE', 'y2cFkVfVf2Y', '1XzY2ij_vL4', 'VZiVePJCpZI']"
ue5oHmUGiMM,J. Cole - No Role Modelz (Music Video),8831385,,"Published on Jan 13, 2015",Gaming,R_1EP18eo,"['WILNIXZr2oc', '35adpxPiNlU', 'mqpwDJpI3Rc', 'DmWWqogr_r8', 'SsKT0s5J8ko', 'LiaVWUI44Og', 'Qnjqn0vk-eU', 'g_W9af_CQDs', 'HU6ZRQJ50Q', '_RXIH8WZzQU', 'Kp7eSUU9oy8', 'OA8aw07dpg0', 'dNE3-P8HjSU', 'eRaFMlZ1YHA', 'eCGV26aj-mM', '6L_k74BOLag', 'smqhSl0u_sI']"
OA8aw07dpg0,Bas - Tribe with J.Cole,40620274,,"Published on Aug 21, 2018",Music,WILNIXZr2oc,"['DmWWqogr_r8', 'BQqEMLOOMCo', 'X5Z5UOLP7js', 'ue5oHmUGiMM', '_RXIH8WZzQU', '-HmtzK0VDio', 'koL21pPglhM', 'ka3CpLMvG0', 'naDLlOcwuzM', 'dNE3-P8HjSU', 'FzpJl-i7ZRg', 'k-VcA7C6meg', 'oOni4BMeMp0', 'HU6ZRQJ50Q', 'iSgUMPHQEWw', 'R_1EP18eo', '70x4yfWpLb0']"
_4gUVl5pjps,21 Savage - ball w/o you,35068617,,"Published on Apr 29, 2019",Music,DmWWqogr_r8,"['-HmtzK0VDio', 'LPFXR4ER890', 'COz9lDCFHjw', 'R_1EP18eo', 'IfCuarZqJzM', 'WILNIXZr2oc', 's8QSTerhk8E', '-2PFeE_sSss', 'ue5oHmUGiMM', 'Uqvqbi7iZeA', 'Ol3eGjVipk4', '2LegcNVM_nM', '6OLNQiYbGLQ', '5_qAwMHhkwQ', 'G8Hp-AKrfm0', 'SiuQXje057M', 'CWh-TmG_h7g']"
U68MJz9DrI4,"Gucci Mane, Bruno Mars, Kodak Black - Wake Up in The Sky [Official Music Video]",297558664,,"Published on Oct 31, 2018",Music,LjxulQ1bEWg,"['UqyT8IEBkvY', 'yvHYWD29ZNY', 'zJ7STm0D47o', 'E2Ira-Cwxo', '6ONRf7h3Mdk', '5nMipJaJInQ', '3y-O-4IL-PU', 'p1DP9BSIL-g', 'Hm1YFszJWbQ', 'AmGti20smKo', 'rPr4F8dplFg', 'CxnaPa8ohmM', 'mjaayCARwro', 'uxpDa-c-4Mc', 'pwBFOuCrdr4', 'PMivT7MJ41M', 'DmWWqogr_r8']"
4GFAZBKZVJY,Post Malone - rockstar ft. 21 Savage (Official Audio),305170574,,"Published on Nov 3, 2017",Music,XhTHyIgQ_U,"['UYwF-jdcVjY', '62Q2PfeiK68', 'QY3Y6lUH6A4', 'qduQz-32KhA', 'u2n7VVGv_c', 'l_lblj8Cq0o', 'JdkhJhtxFl4', 'yzTuBuRdAyA', '-59jGD4WrmE', 'CTFtOOh47oo', 'TRZJ-4EyI', 'DmWWqogr_r8', 'SLsTskih7_I', 'K_9tX4eHztY', 'SC4xMk98Pdc', '34Na4j8AVgA', 'xpVfcZ0ZcFM']"
hhzYbExfVIY,"Lil Baby, Gunna - Close Friends",124653242,,"Published on Feb 13, 2019",Music,N5EtSkTG1zI,"['iX9ICUr1yEw', 'HNW5_q08gkA', 'fFPZuT3W21E', '7Nbv3reNErw', 'THcVOf1kNh0', '-HmtzK0VDio', 'FAeAp9MzPtk', 'DmWWqogr_r8', 'Pgd_Tgi-pbQ', 'DApzVVyNMRI', 'WILNIXZr2oc', 'XsDWnZKpipo', 'CmC3WFMnOws', 'i_vMte-NHkY', '1PnHB4sLqew', 'nNS3ye93eZA', 'VXa16Zl81vE']"
1PrWA4C8eLw,Lil Nas X - Panini (Official Audio),49211816,,"Published on Jun 20, 2019",Music,bXcSLI58-h8,"['r7qovpFAGrQ', 'E2Ira-Cwxo', '6L_k74BOLag', 'LlU4FuIJT2k', 'KyAcMpQUY5s', 'LYa_ReqRlcs', 'kx0Z0B8Xox0', 'ZX3B953Rc0I', 'lHcJG_d-V6E', 'ApXoWvfEYVU', '6ONRf7h3Mdk', 'DmWWqogr_r8', 'oOni4BMeMp0', 'YIALlhlyqO4', '2Ov5jzm3j8', 'UYwF-jdcVjY', 'eQkSArQxYJg']"
